text,remember,understand,apply,analyze,evaluate,create,one_hot
adquirir uma compreensão da teoria e dos processos de governança global,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Obter e analisar dados baseados em computador para resumir gráficamente e tabularmente as conclusões;,0.0,0.0,1.0,1.0,0.0,0.0,[0. 0. 1. 1. 0. 0.]
Adquirir e aplicar um conhecimento básico da teoria da tradução;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir e aplicar competências associadas à subdisciplina biofísica em contextos de atividade física e saúde,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adquirir e avaliar informações e conhecimentos provenientes da literatura científica;,0.0,0.0,1.0,0.0,1.0,0.0,[0. 0. 1. 0. 1. 0.]
"adquirir e compreender os conhecimentos fundamentais do papel de engenheiro como gerente - competências, funções, estilos,",0.0,1.0,1.0,0.0,0.0,0.0,[0. 1. 1. 0. 0. 0.]
Adquirir e demonstrar um maior conhecimento crítico e compreensão da França moderna e contemporânea e da sua cultura;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adquirir e demonstrar habilidades de equipa, incluindo habilidades de planeamento, colaboração, resolução de problemas, tom",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adquirir e incorporar faixas de áudio e música numa fonte de vídeo;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Obter e otimizar os dados experimentais,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adquirir habilidades culinárias básicas e conhecimentos em preparação de alimentos.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir competências informáticas vitais para prever dados empresariais e económicos,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir competências informáticas vitais para prever dados empresariais e económicos.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adquirir habilidades de gestão da construção, incluindo planejamento de projetos e avaliação de riscos",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir habilidades académicas de apresentação e escrita eficazes,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir competências essenciais para a gestão do risco de câmbio,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir conhecimentos experienciais sobre estudos experimentais através de actividades de laboratório.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adquirir imagens, incorporar gráficos e gerir uma variedade de fontes de mídia numa sequência de vídeo;",0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
Adquirir habilidades jurídicas analíticas de alto nível e aplicá-las a um projecto de investigação sobre um tema de direito,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir conhecimentos profundos e um interesse crítico numa área de direito empresarial selecionada,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Obter informações a partir de recursos científicos e demonstrar o trabalho em equipa e as habilidades de comunicação na sua aprendizagem.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir conhecimento das questões contemporâneas no domínio da fixação dos preços dos ativos e dos investimentos,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
adquirir conhecimentos sobre questões contemporâneas em matéria de finanças e governança corporativas,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
adquirir conhecimentos sobre questões contemporâneas na investigação em instituições financeiras,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
adquirir conhecimento das descobertas empíricas em finanças corporativas,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
adquirir conhecimentos sobre as constatações empíricas em matéria de finanças corporativas e de intermediação financeira,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
adquirir conhecimentos sobre a formulação de questões de investigação relevantes que abordam as políticas de nível empresarial e bancário,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
adquirir conhecimentos sobre a aplicação do método de estudo de caso.,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
Acumular experiência prática em aconselhamento através de aprendizagem no terreno.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"adquirir habilidades práticas de investigação, incluindo a capacidade de trabalhar em grupos de diversas origens culturais e sociais e investigar fontes acadêm",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir competências e conhecimentos práticos para apoiar a mudança dentro de uma organização em direcção a práticas sustentáveis,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir competências e conhecimentos práticos para apoiar a mudança estratégica dentro de uma empresa em direcção a práticas,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir competência na gestão de problemas de otimização e ter uma compreensão básica da análise geral do equilíbrio.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
adquirir competências e conhecimentos qualitativos e quantitativos sobre títulos de rendimento fixo,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adquirir dados de investigação que possam ser adequadamente analisados e utilizados como base para responder a perguntas de investigação e testar hipó,0.0,0.0,0.0,1.0,0.0,0.0,[0. 0. 0. 1. 0. 0.]
adquirir competências na resolução de equações e na sua aplicação aos problemas que surgem nos negócios,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adquirir competências na abordagem construtiva de situações complexas com questões éticas concorrentes.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
adquirir competências para realizar pesquisas qualitativas independentes de alta qualidade,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
adquirir competências para conceber estudos de investigação qualitativa,0.0,0.0,0.0,0.0,0.0,1.0,[0. 0. 0. 0. 0. 1.]
"adquirir competências para trabalhar com as principais partes interessadas (por exemplo, pais e profissionais)",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adquirir algumas competências básicas na obtenção, interpretação e apresentação de dados científicos.",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Adquirir um bom conhecimento sobre como as novas tecnologias de mídia estão a alterar as práticas de relações públicas;,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
Adquirir competências específicas pertinentes para o seu projecto de investigação;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"adquirir habilidades de equipa, incluindo habilidades de liderança, colaboração, resolução de problemas, tomada de decisão, comunicação",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Adquirir a capacidade de escrever frases e parágrafos originais em iídiche.,0.0,0.0,0.0,0.0,0.0,1.0,[0. 0. 0. 0. 0. 1.]
Adquirir a capacidade de escrever frases originais em iídiche.,0.0,0.0,0.0,0.0,0.0,1.0,[0. 0. 0. 0. 0. 1.]
adquirir a base para estudos mais avançados em economia,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
Adquirir as habilidades essenciais necessárias para conversar em idiche.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"adquirir as competências necessárias para derivar os resultados bayesianos analíticamente, em modelos simples",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Adquirir, analisar criticamente e comunicar ideias e informações científicas complexas.",0.0,0.0,0.0,1.0,0.0,1.0,[0. 0. 0. 1. 0. 1.]
"Adquirir, manipular e interpretar dados físicos e escrever relatórios científicos num nível adequado para publicação.",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Adquirir, sintetizar e analisar criticamente a literatura de investigação primária relevante para responder a questões da ecologia evolutiva",0.0,0.0,0.0,1.0,0.0,1.0,[0. 0. 0. 1. 0. 1.]
Adquiriu uma compreensão geral da relação entre a regulamentação e as outras principais actividades do governo;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Adquiriu um maior conhecimento crítico e compreensão da sociedade francesa moderna e contemporânea, da sua cultura, valores e",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Adquiriu um senso do escopo dos estudos cinematográficos.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adquiriu uma compreensão de várias teorias, conceitos e construções que explicam a prática regulatória numa sociedade",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Comprender o contexto da prestação do serviço e a função particular que ele desempenha para o indivíduo e para a comunidade,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Comprender o ciclo de políticas e os desafios que os governos e os reguladores enfrentam ao decidirem se e como regular,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Conhecimento adquirido sobre os desafios do nacionalismo cultural causados pelos fluxos culturais transnacionais e o papel dos meios,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
"Conhecimento adquirido sobre o problema da discriminação injustificada e seu contexto social australiano, bem como sobre as leis antidiscr",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Adquiriu a capacidade de aplicar várias teorias, conceitos e construções regulamentares para analisar um regime regulamentar básico para",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Agir de forma responsável, segura e ética e aplicar estes princípios na prática;",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Atuar de forma responsável, segura e ética e aplicar estes princípios na prática.",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Demonstrar ativamente competências básicas em componentes práticos e criativos de uma ou mais das disciplinas específicas de artes criativas,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Demonstrar ativamente competências em componentes práticos e criativos de uma ou mais das disciplinas específicas de artes criativas, tal",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Demonstrar ativamente competências em componentes práticos,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Desenhar ativamente modos colaborativos de resolução de problemas numa tarefa de projecto de grupo;,0.0,0.0,0.0,0.0,0.0,1.0,[0. 0. 0. 0. 0. 1.]
Participar ativamente nas discussões de classe e utilizar os feedback para reforçar o conhecimento das questões-chave.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
participar ativamente em conversas e debates profissionais sobre questões pertinentes à educação em inglês,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Procure e age de forma ativa com base em comentários construtivos.,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Adaptar e aplicar os princípios fundamentais da enfermagem em terapia intensiva a populações de pacientes especializados (por exemplo,",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adaptar e implementar um plano de intervenção que dê conta dos desafios de prática comum nos sistemas estruturais e culturais mais,0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
Adaptar conhecimentos e competências experienciais em diversos contextos de educação ao ar livre,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adaptar conhecimentos e competências experienciais em diversos contextos ambientais ao ar livre,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adaptar o conhecimento da diversidade cultural e aplicar os princípios de prática culturalmente receptiva.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adaptar os quadros de ciclo de vida do projeto jurídico para diferenciar-se dos outros profissionais jurídicos.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"adaptar os conhecimentos e competências adquiridos em toda a unidade ao planejamento, gestão e apresentação de uma produção musical",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adaptar-se a uma variedade de ambientes culturais e profissionais diferentes,",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adapte as suas práticas e comunicação para enfrentar o aumento da desinformação num cenário em mudança.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Resultados adicionais de aprendizagem para estudantes de línguas: aplicar a língua especializada em relação aos estudos culturais na língua,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"abordar um problema industrial sem fim, projetando soluções que satisfaçam objetivos especificados",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Resolver um problema sem fim, projetando uma solução e validando a solução usando equipamentos em escala de laboratório.",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
As considerações de saída adequadas para a montagem e preparação de uma produção digital de vídeo/áudio;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
abordar as questões atuais enfrentadas por estas partes interessadas e resolver estas questões,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
abordar questões-chave da investigação,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Adirigir-se às filosofias de fabricação modernas, como os sistemas de produção magros, os sistemas de fabricação",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Adotar oportunidades de melhoria do desempenho identificadas pelos supervisores do setor e oportunidades de autoavaliação para o desenvolvimento,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Adotar oportunidades de melhoria do desempenho identificadas pelos supervisores do setor;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Resolver as necessidades de aprendizagem pessoal através da reflexão crítica das lacunas nas competências e no conhecimento.,0.0,1.0,0.0,0.0,1.0,0.0,[0. 1. 0. 0. 1. 0.]
"abordar questões práticas, como garantias e opções, classificação de riscos e os efeitos da fixação de preços e da reserva",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"abordar questões práticas, como garantias e opções, classificação de riscos e os efeitos da fixação de preços e da reserva",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Adircar as práticas da gestão de projectos de investigação.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Resolver questões de investigação nas humanidades digitais que exigem dados não textuais;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Dispor de especificidades das características do local no layout, nas condições, no planejamento, na selecção de equipamentos/",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Dirigir os debates acadêmicos em relação à etnoecologia, desde a escola de pensamento que coloca a cog",0.0,1.0,0.0,0.0,1.0,0.0,[0. 1. 0. 0. 1. 0.]
"Dirigir os debates acadêmicos em relação à etnoecologia, desde a escola de pensamento que coloca a cog",0.0,1.0,0.0,0.0,1.0,0.0,[0. 1. 0. 0. 1. 0.]
Resolver as complexidades da dinâmica da equipa.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Abordar os fundamentos da cinemática e da cinética das partículas e dos corpos rígidos.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Resolver a interação entre os requisitos, muitas vezes conflitantes, no projeto das aeronaves, nomeadamente a aerodin",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Resolver as questões e os desafios da gestão de colecções muito grandes de dados heterogêneos para a recuperação,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Resolver as questões e os desafios da gestão de colecções muito grandes de dados heterogêneos para a recuperação,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
A solução é a solução de um sistema de controlo de dados.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
adaptar e aplicar competências interculturais pessoais a ambientes culturalmente diversos.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adotar uma abordagem de questionamento e crítica em todos os aspectos da prática e avaliar a prática em uma base cont,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Adotar uma abordagem reflexiva e adoptar eficazmente uma série de estratégias de planejamento, execução, partilha",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adotar uma abordagem reflexiva e adoptar uma série de estratégias de planeamento, execução e ensino criativos",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adotar uma abordagem reflexiva e adoptar uma série de estratégias de planeamento, execução, partilha e ensino inclusiv",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adotar uma abordagem reflexiva e adoptar uma série de estratégias de planeamento e ensino de movimentos rítmicos,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adotar e adoptar uma abordagem reflexiva para o desenvolvimento profissional contínuo como educador profissional de teatro.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adotar os processos, métodos e uma atitude aberta em relação à investigação e à experimentação aplicáveis;",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Adotar princípios éticos sólidos que sustentem o acompanhamento e a avaliação;,0.0,0.0,1.0,0.0,1.0,0.0,[0. 0. 1. 0. 1. 0.]
"Adotar os princípios da aprendizagem ao longo da vida, incluindo a demonstração de práticas reflexivas e a capacidade de aplicar",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Avançar a nossa compreensão de um problema ou problemas existentes na área escolhida para pesquisa original.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Apresentação de argumentos críticos sustentados em relação a um tema especializado;,0.0,0.0,0.0,1.0,0.0,0.0,[0. 0. 0. 1. 0. 0.]
Competências avançadas na utilização da elaboração e da concepção com assistência informática (CAD),0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Competências avançadas de nível universitário na leitura e interpretação de textos literários.,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Assegurar a empresa ou outra organização sobre as suas obrigações relativas à selecção e à introdução de um ""Sistema de Gest",0.0,0.0,0.0,0.0,0.0,1.0,[0. 0. 0. 0. 0. 1.]
Consultar os profissionais de saúde e os consumidores sobre as alterações na fisiologia e na fisiopatologia dos doentes mais vel,0.0,0.0,0.0,0.0,0.0,1.0,[0. 0. 0. 0. 0. 1.]
Advocacia: Descrever a defesa de resultados equitativos e justiça social em relação à saúde dos aborígenes e,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Defender o papel do marketing e da orientação ao marketing nas organizações,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"A coordenação das metodologias de análise linguística (quantitativa, qualitativa ou mixta) com as questões de",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
A capacidade de análise e avaliação de argumentos e de compreensão de abordagens críticas relacionadas com as indústrias de comunicação,0.0,0.0,0.0,1.0,1.0,0.0,[0. 0. 0. 1. 1. 0.]
"A capacidade de aplicar estes conceitos, princípios, legislação e política a situações concretas",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Capacidade de articular pontos de vista independentes sobre os temas abordados na unidade.,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"A capacidade de comunicar, oralmente e por escrito, a sua compreensão dessas teorias e conceitos.",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Capacidade de realizar pesquisas independentes em matéria de direito aéreo e espacial e de transmitir os resultados destes objectivos e dos,0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
A capacidade de contribuir de forma construtiva para os debates públicos em domínios como a alienação social e a sua relação com a,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
